,Dataset name,n,m,Solution value,Time,isCorrect
35,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m6_s9736.gml,600,3564,3183,0.30851173400878906,True
36,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m4_s7864.gml,200,784,657,0.03605771064758301,True
37,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m12_s6596.gml,600,7056,6578,1.249419927597046,True
38,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m4_s4114.gml,200,784,659,0.040264129638671875,True
39,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m20_s7696.gml,1000,19600,18689,6.590735673904419,True
40,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m12_s6033.gml,400,4656,4313,0.7752547264099121,True
41,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m24_s4399.gml,600,13824,13181,4.236552715301514,True
42,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m40_s6235.gml,1000,38400,37178,27.70251750946045,True
43,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m24_s8325.gml,800,18624,17791,8.002947807312012,True
44,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m12_s1992.gml,400,4656,4306,0.9706411361694336,True
45,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m32_s9320.gml,800,24576,23661,12.518859386444092,True
46,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m40_s8632.gml,1000,38400,37154,24.55214023590088,True
47,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m32_s1701.gml,800,24576,23590,11.875993013381958,True
48,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m18_s6865.gml,600,10476,9885,3.158414125442505,True
49,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m4_s3566.gml,100,384,318,0.014192819595336914,True
50,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m32_s8183.gml,800,24576,23661,13.125551462173462,True
51,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m32_s9837.gml,800,24576,23647,13.455634117126465,True
52,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m24_s4019.gml,600,13824,13154,5.389563083648682,True
53,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m8_s6079.gml,200,1536,1375,0.26470112800598145,True
54,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m16_s8746.gml,800,12544,11835,3.6808996200561523,True
55,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m6_s7629.gml,600,3564,3182,0.4832801818847656,True
56,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m10_s3672.gml,1000,9900,9207,1.936786413192749,True
57,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m16_s7816.gml,400,6144,5741,1.2525994777679443,True
